編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
14-28,科技,koˊ giˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-028.mp3,科技,"科技大學。
科技進步。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-028s.mp3,"科技大學。
科技進步。",,名詞,,通訊、建設與交通
14-29,錄音,liug imˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-029.mp3,錄音,用錄音筆錄音。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-029s.mp3,用錄音筆錄音。,,動詞,,通訊、建設與交通
14-30,路口,lu heuˋ/kieuˋ  ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-030.mp3,路口,十字路口。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-030s.mp3,十字路口。,,名詞,,通訊、建設與交通
14-31,輪船（火船）,lunˇ sonˇ (foˋ sonˇ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-031.mp3,輪船,愛出國，坐輪船較（過）久。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-031s.mp3,要出國，坐輪船比較久。,,名詞,,通訊、建設與交通
14-32,碼頭,maˊ teuˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-032.mp3,碼頭,碼頭停當（蓋）多船仔。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-032s.mp3,碼頭停靠很多船隻。,,名詞,,通訊、建設與交通
14-33,明信片,minˇ xin pienˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-033.mp3,明信片,今晡日𠊎收着一張明信片。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-033s.mp3,今天我收到一張明信片。,,名詞,,通訊、建設與交通
14-34,入境,ngib gin/ginˋ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-034.mp3,入境,入境手續。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-034s.mp3,入境手續。,,動詞,,通訊、建設與交通
14-35,人口,nginˇ kieuˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-035.mp3,人口,臺灣个人口有兩千三百萬。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-035s.mp3,臺灣的人口有兩千三百萬。,,名詞,,通訊、建設與交通
14-36,標語,peuˊ ngiˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-036.mp3,標語,危險个位所會有警告標語。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-036s.mp3,危險的地方會有警告標語。,,名詞,,通訊、建設與交通
14-37,設,sadˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-037.mp3,設立,設一臺機器在這，當（蓋）方便。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-037s.mp3,設一臺機器在這，很方便。,,動詞,,通訊、建設與交通
14-38,設備,sadˋ pi ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-038.mp3,設備,這餐廳設備嶄然高級。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-038s.mp3,這餐廳設備相當高級。,,名詞,,通訊、建設與交通
14-39,上網,songˊ miongˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-039.mp3,上網,用手機仔上網盡利便。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-039s.mp3,用手機上網很方便。,,動詞,,通訊、建設與交通
14-40,收音機,suˊ imˊ giˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-040.mp3,收音機,聽收音機。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-040s.mp3,聽收音機。,,名詞,,通訊、建設與交通
14-41,透到,teu do,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-041.mp3,通往,這條細路仔直直行，會透到高速公路。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-041s.mp3,這條小路直直走，會通到高速公路。,,動詞,,通訊、建設與交通
14-42,電,tien ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-042.mp3,電,"停電。
無電。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-042s.mp3,"停電。
沒電。",,名詞,,通訊、建設與交通
14-43,電車,tien caˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-043.mp3,電車,日本當（蓋）多人坐電車上班。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-043s.mp3,日本很多人坐電車上班。,,名詞,,通訊、建設與交通
14-44,電池,tien ciiˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-044.mp3,電池,時鐘仔个電池無電哩。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-044s.mp3,時鐘的電池沒電了。,,名詞,,通訊、建設與交通
14-45,電器,tien hi,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-045.mp3,電器,用電器愛注意。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-045s.mp3,用電器要小心。,,名詞,,通訊、建設與交通
14-46,電臺,tien toiˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-046.mp3,電臺,廣播電臺。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-046s.mp3,廣播電臺。,,名詞,,通訊、建設與交通
14-47,通過,tungˊ go ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-047.mp3,通過,佢通過這擺認證考試。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-047s.mp3,他通過這次認證考試。,,動詞,,通訊、建設與交通
14-48,信仔,xin eˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-048.mp3,信件,吾信仔，你有收着無？,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-048s.mp3,我的信，你有收到嗎？,,名詞,,通訊、建設與交通
14-49,修整,xiuˊ zangˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-049.mp3,修建,屋仔戴（歇）恁多年，久久愛修整一到（擺）。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-049s.mp3,屋子住那麼多年，久久要修建一次。,,動詞,,通訊、建設與交通
14-50,走廊（巷路）,zeuˋ longˇ (hong lu) ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-050.mp3,走廊,莫在走廊項逐來逐去。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-050s.mp3,不要在走廊上追來追去。,,名詞,,通訊、建設與交通
14-51,建立,gien lib【gian lib】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-051.mp3,建立,"建立關係。
建立制度。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-051s.mp3,"建立關係。
建立制度。",,動詞,,通訊、建設與交通
14-52,城市,sangˇ sii,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-052.mp3,城市,這城市人當（蓋）多。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-052s.mp3,這城市人很多。,,名詞,,通訊、建設與交通
14-53,速度,sugˋ tu,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-14-053.mp3,速度,"若車仔速度仰恁慢？
佢做事速度當（蓋）遽。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-14-053s.mp3,"你的車子速度怎麼這麼慢？
他工作速度很快。",,名詞,,通訊、建設與交通
15-1,拜年,bai ngienˇ【bai ngianˇ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-001.mp3,拜年,去人屋下拜年愛擐等路去。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-001s.mp3,去別人家裡拜年要帶伴手禮去。,,動詞,,歲時祭儀、習俗與宗教
15-2,拜天公,bai tienˊ gungˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-002.mp3,謝天、拜天公,拜天公愛燒金。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-002s.mp3,拜天公要燒金紙。,,動詞,,歲時祭儀、習俗與宗教
15-3,包禮,bauˊ liˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-003.mp3,包禮,去食酒，愛包禮。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-003s.mp3,去喝喜酒，要包禮。,,動詞,,歲時祭儀、習俗與宗教
15-4,庇佑,bi iu ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-004.mp3,庇佑,好得神明庇佑，佢正無事情。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-004s.mp3,幸好神明庇佑，他才平安無事。,,動詞,,歲時祭儀、習俗與宗教
15-5,傳香火（傳香煙）,conˇ hiongˊ foˋ (conˇ hiongˊ ienˊ)【conˇ hiongˊ ianˊ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-005.mp3,傳宗接代,佢望倈仔遽啊結婚傳香火。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-005s.mp3,他指望兒子趕緊結婚傳宗接代。,,動詞,,歲時祭儀、習俗與宗教
15-6,長山（唐山）,congˇ sanˊ (tongˇ sanˊ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-006.mp3,指大陸原鄉，即「唐山」,厥屋下个來臺祖係對長山來个。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-006s.mp3,他家的來臺祖是從唐山來的。,,名詞,,歲時祭儀、習俗與宗教
15-7,出山（還山）,cudˋ sanˊ (vanˇ sanˊ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-007.mp3,出殯,阿婆拜六出山。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-007s.mp3,祖母星期六出殯。,,動詞,,歲時祭儀、習俗與宗教
15-8,戴孝,dai hau,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-008.mp3,帶孝徽、服喪,屋下有人過身愛戴孝。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-008s.mp3,家裡有人過世要服喪。,,動詞,,歲時祭儀、習俗與宗教
15-9,跌無筊,diedˋ moˇ gau,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-009.mp3,擲筊擲不到肯定的聖筊,逐擺（每擺）敬阿公婆就跌無筊。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-009s.mp3,每次拜祖先都擲不到聖筊。,,動詞,,歲時祭儀、習俗與宗教
15-10,跌聖筊（跌筊仔）,diedˋ siin gau (diedˋ gau eˋ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-010.mp3,擲筊以卜吉凶,去廟項跌聖筊。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-010s.mp3,去廟裡擲筊。,,動詞,,歲時祭儀、習俗與宗教
15-11,對歲,dui se,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-011.mp3,週歲,同細人仔做對歲。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-011s.mp3,替小孩過週歲。,,副詞,,歲時祭儀、習俗與宗教
15-12,佛教,fud gau ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-012.mp3,佛教,阿公信佛教。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-012s.mp3,祖父信佛教。,,名詞,,歲時祭儀、習俗與宗教
15-13,婚姻,funˊ imˊ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-013.mp3,婚姻,佢兩儕（個人）當（蓋）相好，大家異（盡）看好這段婚姻。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-013s.mp3,他們兩個很要好，大家很看好這段婚姻。,,名詞,,歲時祭儀、習俗與宗教
15-14,風水,fungˊ suiˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-014.mp3,墳墓；地理風水,"下禮拜愛掛紙，去風水同草伐伐啊。
該門風水地，庇蔭子孫興旺。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-014s.mp3,"下星期要掃墓，去墳墓把草除一除。
這門風水地，庇蔭子孫興旺。",,名詞,,歲時祭儀、習俗與宗教
15-15,風俗,fungˊ xiug ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-015.mp3,風俗,傳統風俗。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-015s.mp3,傳統風俗。,,名詞,,歲時祭儀、習俗與宗教
15-16,教堂,gau tongˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-016.mp3,教堂,去教堂做禮拜。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-016s.mp3,去教堂做禮拜。,,名詞,,歲時祭儀、習俗與宗教
15-17,基督教,giˊ dugˋ gau,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-017.mp3,基督教,佢信基督教。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-017s.mp3,他信基督教。,,名詞,,歲時祭儀、習俗與宗教
15-18,結親家【結親】,giedˋ qinˊ gaˊ【giadˋ qinˊ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-018.mp3,結為親家、聯姻,兩家人結親家（結親）。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-018s.mp3,兩家結為親家。,,動詞,,歲時祭儀、習俗與宗教
15-19,過定（定婚）,go tin (tin funˊ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-019.mp3,訂婚,下隻月老妹就愛過定。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-019s.mp3,下個月妹妹就要訂婚。,,動詞,,歲時祭儀、習俗與宗教
15-20,公廳【廳下】,gungˊ tangˊ【tangˊ haˊ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-020.mp3,公廳（供奉祖先牌位的正廳）,過節愛去公廳（廳下）拜祖先。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-020s.mp3,過節要去公廳拜祖先。,,名詞,,歲時祭儀、習俗與宗教
15-21,奠儀（香儀、白包）,tien ngiˇ (hiongˊ ngiˇ、pag bauˊ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-021.mp3,奠儀、白包,出席歪事愛包奠儀。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-021s.mp3,出席喪禮要包奠儀。,,名詞,,歲時祭儀、習俗與宗教
15-22,閏年,iun ngienˇ【iun ngianˇ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-022.mp3,閏年,今年係閏年。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-022s.mp3,今年是閏年。,,名詞,,歲時祭儀、習俗與宗教
15-23,閏月,iun ngied【iun ngiad】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-023.mp3,閏月,三年一到（擺）閏月。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-023s.mp3,三年一次閏月。,,名詞,,歲時祭儀、習俗與宗教
15-24,節日,jiedˋ ngidˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-024.mp3,節日,天穿日係客人正有个節日。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-024s.mp3,天穿日是客家人才有的節日。,,名詞,,歲時祭儀、習俗與宗教
15-25,舊曆（農曆）,kiu lag (nungˇ lag),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-025.mp3,舊曆、農曆,舊曆過年。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-025s.mp3,農曆過年。,,名詞,,歲時祭儀、習俗與宗教
15-26,看風水,kon fungˊ suiˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-026.mp3,看地理,請地理先生來看風水。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-026s.mp3,請地理師來看地理。,,動詞,,歲時祭儀、習俗與宗教
15-27,離婚,liˇ funˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-027.mp3,離婚,離婚過後，細人仔跈阿姆。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-027s.mp3,離婚過後，小孩跟隨媽媽。,,動詞,,歲時祭儀、習俗與宗教
15-28,尞天穿,liau tienˊ conˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-028.mp3,天穿日休息,客人有尞天穿个風俗。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-028s.mp3,客家人有天穿日休息的習俗。,,動詞,,歲時祭儀、習俗與宗教
15-29,尾牙,miˊ ngaˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-029.mp3,尾牙,食尾牙。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-029s.mp3,吃尾牙。,,名詞,,歲時祭儀、習俗與宗教
15-30,無閒時節,moˇ hanˇ siiˇ jiedˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-030.mp3,忙碌的時候,這站仔係工廠無閒時節，想請假當（蓋）難。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-030s.mp3,這陣子是工廠忙碌的時候，想請假很難。,,副詞,,歲時祭儀、習俗與宗教
15-31,問卜,mun bugˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-031.mp3,問卜,求神問卜。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-031s.mp3,求神問卜。,,動詞,,歲時祭儀、習俗與宗教
15-32,拈香,ngiamˊ hiongˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-032.mp3,弔唁（弔喪）,人過身後，厥親戚朋友會去拈香。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-032s.mp3,人過世後，他的親戚朋友會去弔唁。,,動詞,,歲時祭儀、習俗與宗教
15-33,迎神,ngiangˇ siinˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-033.mp3,迎神,正月初四愛迎神。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-033s.mp3,正月初四要迎神。,,動詞,,歲時祭儀、習俗與宗教
15-34,元旦,ngienˇ dan【ngianˇ dan】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-034.mp3,元旦,元旦升旗典禮，你愛去參加無？,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-034s.mp3,元旦升旗典禮，你要去參加嗎？,,名詞,,歲時祭儀、習俗與宗教
15-35,年節,ngienˇ jiedˋ【ngianˇ jiedˋ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-035.mp3,逢年過節,見年節就愛拜神明。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-035s.mp3,逢年過節就要拜神明。,,名詞,,歲時祭儀、習俗與宗教
15-36,年三十暗晡,ngienˇ samˊ siib am buˊ【ngianˇ samˊ siib am buˊ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-036.mp3,除夕夜,年三十暗晡愛食團圓飯。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-036s.mp3,除夕夜要吃團圓飯。,,副詞,,歲時祭儀、習俗與宗教
15-37,年三十,ngienˇ samˊ siib【ngianˇ samˊ siib】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-037.mp3,除夕,年三十該日盡無閒。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-037s.mp3,除夕那天非常忙。,,名詞,,歲時祭儀、習俗與宗教
15-38,辦桌,pan zogˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-038.mp3,辦外燴,"辦桌請人客。
辦桌个菜罔罔仔。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-038s.mp3,"辦外燴請客。
辦外燴的菜還不錯。",,動詞,,歲時祭儀、習俗與宗教
15-39,請神,qiangˋ siinˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-039.mp3,請神,做鬧熱愛請神。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-039s.mp3,辦廟會要請神。,,動詞,,歲時祭儀、習俗與宗教
15-40,清明,qiangˊ miangˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-040.mp3,清明,清明愛掛紙。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-040s.mp3,清明節要掃墓。,,名詞,,歲時祭儀、習俗與宗教
15-41,三牲,samˊ senˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-041.mp3,含三種牲類之祭品,用三牲拜阿公婆。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-041s.mp3,用含三種牲類之祭品祭拜祖先。,,名詞,,歲時祭儀、習俗與宗教
15-42,聖筊,siin gau,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-042.mp3,聖筊（一陰一陽）,見擺佢跌就會聖筊。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-042s.mp3,每次他擲筊都會擲聖筊。,,名詞,,歲時祭儀、習俗與宗教
15-43,聖蹟亭（字紙亭、敬字亭）【惜字亭】,siin jidˋ/jiagˋ tinˇ (sii ziiˋ tinˇ、gin sii tinˇ)【xiagˋ sii tinˇ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-043.mp3,聖蹟亭,這座聖蹟亭（惜字亭）係古蹟。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-043s.mp3,這座聖蹟亭是古蹟。,,名詞,,歲時祭儀、習俗與宗教
15-44,天穿日,tienˊ conˊ ngidˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-044.mp3,天穿日（農曆正月二十日）,天穿日愛尞天穿。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-044s.mp3,天穿日要休息。,,名詞,,歲時祭儀、習俗與宗教
15-45,天主教,tienˊ zuˋ gau,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-045.mp3,天主教,阿哥信天主教。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-045s.mp3,哥哥信天主教。,,名詞,,歲時祭儀、習俗與宗教
15-46,天堂,tienˊ tongˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-046.mp3,天堂,天堂同地獄。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-046s.mp3,天堂和地獄。,,名詞,,歲時祭儀、習俗與宗教
15-47,消忒【死核】,xiauˊ tedˋ【xiˋ hedˋ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-047.mp3,過世,該隻狗仔分車仔撞消忒（死核）哩（吔）。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-047s.mp3,那隻狗被車子撞死了。,,動詞,,歲時祭儀、習俗與宗教
15-48,信仰,xin ngiongˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-048.mp3,信仰,𠊎同佢無共信仰。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-048s.mp3,我和他信仰不同。,,名詞,,歲時祭儀、習俗與宗教
15-49,新曆,xinˊ lag,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-049.mp3,國曆,今晡日係新曆二月初十。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-049s.mp3,今天是國曆二月十日。,,名詞,,歲時祭儀、習俗與宗教
15-50,新娘公,xinˊ ngiongˇ gungˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-050.mp3,新郎,新娘公屋下當（蓋）發。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-050s.mp3,新郎家裡很有錢。,,名詞,,歲時祭儀、習俗與宗教
15-51,新娘間（新房、洞房）,xinˊ ngiongˇ gienˊ (xinˊ fongˇ、tung fongˇ)【xinˊ ngiongˇ gianˊ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-051.mp3,新房,肖虎个做毋得入新娘間。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-051s.mp3,屬虎的人不能進新房。,,名詞,,歲時祭儀、習俗與宗教
15-52,繡香包,xiu hiongˊ bauˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-052.mp3,繡香包,現下無人繡香包。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-052s.mp3,現在沒人繡香包。,,名詞,,歲時祭儀、習俗與宗教
15-53,招婿郎,zeuˊ se longˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-053.mp3,招贅女婿,這下當（蓋）少人招婿郎。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-053s.mp3,現在很少人招贅。,,名詞,,歲時祭儀、習俗與宗教
15-54,做百日,zo bagˋ ngidˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-054.mp3,死後百日祭,做百日愛請人來誦經。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-054s.mp3,百日祭要請人來誦經。,,名詞,,歲時祭儀、習俗與宗教
15-55,做好事,zo hoˋ sii,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-055.mp3,辦喜事,人做好事，去食酒愛包禮。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-055s.mp3,人家辦喜事，去參加喜宴要包禮。,,動詞,,歲時祭儀、習俗與宗教
15-56,做歪事,zo vaiˊ sii,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-056.mp3,辦喪事,這下人做歪事，緊來緊簡單。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-056s.mp3,現在人辦喪事，越來越簡單。,,動詞,,歲時祭儀、習俗與宗教
15-57,宗教,zungˊ gau ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-15-057.mp3,宗教,宗教信仰。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-15-057s.mp3,宗教信仰。,,名詞,,歲時祭儀、習俗與宗教
16-1,半額,ban ngiagˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-001.mp3,半數,半額个人都無意見。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-001s.mp3,半數的人都沒意見。,,數/量詞,,數詞量詞
16-2,丙,biangˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-002.mp3,丙,今年係丙子年。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-002s.mp3,今年是丙子年。,,數/量詞,,數詞量詞
16-3,筆,bidˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-003.mp3,筆（量詞，土地）,這筆土地賣八千萬。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-003s.mp3,這筆土地賣八千萬。,,數/量詞,,數詞量詞
16-4,枋,biongˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-004.mp3,班次；批次,"一日一枋車。
這枋茶品質盡好。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-004s.mp3,"一天一班車。
這批茶葉品質很好。",,數/量詞,,數詞量詞
16-5,磅,bongˇ/bong,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-005.mp3,度（量詞，水電瓦斯）,幾多磅電？,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-005s.mp3,幾度電？,,數/量詞,,數詞量詞
16-6,不少,budˋ seuˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-006.mp3,不少,佢生理異（盡）好，逐（每）個月賺不少錢。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-006s.mp3,他生意很好，每個月賺不少錢。,,副詞,,數詞量詞
16-7,幅,bugˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-007.mp3,幅（量詞，字畫）,一幅畫。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-007s.mp3,一幅畫。,,數/量詞,,數詞量詞
16-8,冊,cagˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-008.mp3,冊,教材有六冊。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-008s.mp3,教材有六冊。,,數/量詞,,數詞量詞
16-9,陣,ciin,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-16-009.mp3,陣（量詞）,雨一陣一陣仔落。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-16-009s.mp3,雨一陣一陣地下。,,數/量詞,,數詞量詞
